,vid_id,iou
665,osjru9UsWsI,0.10977908414686156
666,Mm-bwu8Q2IU,0.11013498543144021
667,1X4hgrBjw-U,0.11013562547495631
668,VYOKYSmoyk0,0.11018052844390609
669,2tO1ApNwXpQ,0.11030478084061757
670,1epGZvRN3Fw,0.11069168258240313
671,-76d-7Ju7L0,0.11141618807103186
672,x4QVVFhamJ4,0.111436327689617
673,JmL6BiuXr_g,0.11166859597286884
674,9Rvz-oIAn50,0.1117451879065268
675,lETAKUG4pQw,0.11179940652660322
676,9GYLUAFgCXE,0.11187964085326481
677,-oExUcmbTEE,0.11188606440929892
678,MVxXCu4zxSM,0.11195426804204164
679,NH2TVi42xDE,0.11343869233865711
680,6fuOwhx91zM,0.11405326438344285
681,r6z6Ct16I_8,0.11453192821590426
682,RTM6iJxc-G0,0.11484703142926769
683,D7Oc3SLX0wo,0.11489317732626252
684,j6HDZh7W6Z4,0.1150277174150589
685,9KPRS9y8Fvo,0.11548027708246089
686,txsupdxCToQ,0.11573567707613698
687,ubVPP8BVcfs,0.11677369595340313
688,WpKQV53ENHE,0.11682258639761424
689,NiinNJg-uyg,0.11700055104338711
690,4yZ1agUX004,0.11700465691585096
691,fErOJ98E15w,0.11749879959681349
692,LTBrHLqhRMs,0.11784038878021828
693,L_8Gyi8FMk4,0.1181836646552781
694,oy1XjDer7o4,0.11818603833967024
695,nLdRqOTb0Ik,0.1192992180036472
696,YIEv6_HQtAc,0.11930143686275638
697,HnCUykqco5M,0.11957054729586586
698,8kO6A3W_kQ8,0.11992913854129048
699,qXi05KUFOSk,0.1200771180172424
700,pBaeRTgaNBM,0.12011268426548803
701,Wgh8e4V8hBc,0.12024529942323701
702,nkrA8sJydF0,0.1203203863789851
703,EYoyxe8hd3g,0.1209844057733609
704,oEDBkmmVKM0,0.12119772592017189
705,CR_79ZjQG_w,0.12132741022024372
706,3hZjxdMcG6o,0.12186315466408695
707,49drGj3JUg4,0.12257072591287348
708,hi4aLY1ajTY,0.12270194893241937
709,yfjnahzAPSc,0.12327207096662086
710,zGTqXydTuQs,0.12372842494776232
711,lU-PEm5L5EU,0.12396412095586981
712,3KsOJiA_uak,0.12410105965318677
713,gA7GpvB10UY,0.1241029781498012
714,DQLotF3P9Fc,0.12416922119235499
715,lM4FQ_FqEhQ,0.12433482317821538
716,WdCoVsU8Bbs,0.12444943346686639
717,shGGt9TRlkk,0.1244735522343093
718,PqcdYoa--8g,0.12475098414274018
719,LACH47i14lY,0.12497221968973085
720,96c3BWVDoq4,0.1253192219654112
721,xyMCaug7LXM,0.12532722853852346
722,69DNcmkoapw,0.12567072096293194
723,gY0qgtM0Gt8,0.12572113000115248
724,n4apOkL24BE,0.1260606228701105
725,uG_G4g6ixms,0.12606256318477088
726,vgUSEkvJRlI,0.1261732604705409
727,WNd6SHMi30M,0.12723851141545658
728,6Ke30NtYOC0,0.12725177176815192
729,f6j6lb0AaxM,0.12758550283639286
730,R_YZNqP1gSE,0.1278701303778555
731,K_IqYFJKIgk,0.12804309947895234
732,Sd4C8_FMdjA,0.1286764309787303
733,qlqF8K072UU,0.1287105644473832
734,HgOHqD0lWTE,0.1289392558160446
735,4zLTW7lT3fs,0.12894029979757635
736,q2KR3lzTrq4,0.12894438026684227
737,Ir_Ul8FaXs4,0.12901405083649198
738,XZZRyOhxQBE,0.12931484409016103
739,S5MD51gg-vA,0.1293396943071036
740,j2ESEJmy7aA,0.12995324731000185
741,TxYZLJQOHvY,0.1299556198335545
742,HWcWElJfEjw,0.1304467100227072
743,6q3EIv2X8BQ,0.13049183731148217
744,kWmf0_XSfBU,0.13078475806359854
745,py26bxAfOEg,0.13137311775864605
746,ipcvgAb5y0U,0.13192126520306038
747,x768VAsOQSw,0.13236799612400815
748,IsM_xfhJzps,0.1325205212861997
749,aELu8QS8T54,0.1327244280658224
750,8c-s3TKrtdE,0.13276851898664416
751,i1CVl-0-gJE,0.1339802053233763
752,rQZIJBinOsw,0.13441516630916114
753,zLjAfrfqRcc,0.13443144191530476
754,kMRQmijCc5Y,0.13458989369545724
755,nB0JECwGK0c,0.13501248015658418
756,DepG0r3JiV4,0.13518614682337537
757,OszjSKHCvKI,0.1352349087393911
758,ayDMt_8KajY,0.13552510526291156
759,Usowsx0PDbA,0.1355257305366493
760,ToLMOwlrgm0,0.13561093174988417
761,7AsHuXeoSpA,0.13608683914702094
762,TEh6gfRUFZQ,0.1362420106553856
763,QKEFacWrn_8,0.13625772566615155
764,Yd3G3732WbI,0.13668323863563206
765,yA3AD9jU7QU,0.13693356628323844
766,Q_32kySHzCQ,0.1372986734467424
767,ijgLl3PHHE0,0.1375053647015289
768,Wrbf7c58IuU,0.13807040987660524
769,gwZleaX_ZR8,0.13847390216656053
770,w--X02F3MHM,0.13848910865990538
771,kCb2Km85Yn4,0.13881363566294613
772,1oM26-0yFcM,0.1389523365406326
773,e51ld7ANyQg,0.1391085394753229
774,O5vpeIfQxLQ,0.13955727020701794
775,KgccYb6ufPY,0.13970569533241878
776,5ptxyeHlcwM,0.1401558129634517
777,OiL6Aj0gC14,0.14023239313635935
778,xKePBw5XZHs,0.14059825942704027
779,z8VqGGu5vPc,0.1415057660848407
780,3iLo6lxAarc,0.14153168802610336
781,P7UbKv72LAs,0.1416026817611062
782,BZAzrFF5emE,0.14176456646683971
783,Yh6xzcNlAjo,0.14182200664722336
784,66nA52ux2Sk,0.1424393572302785
785,xhBvsWa0PCs,0.14313347467972956
786,NvOo-wtEPPk,0.143173966235279
787,tAgVokWkdnQ,0.14340620294709705
788,FTmGHtBdWi0,0.14377005442158597
789,90vop6PS2Y0,0.1444109408086994
790,8yeUJm0Pl24,0.14505728590475825
791,unI7FhokvbM,0.14536946960232885
792,ps0a-GGomX4,0.14553535353535343
793,uDmEOkAXTfo,0.14577602845318668
794,5n8wY8hwy3Y,0.1460579424704911
795,MtmQjudesdM,0.14612402479035055
796,ORKAMBnsX64,0.14619721039360015
797,yl3bjdUZrmM,0.14625546865122496
798,V9MTU7xLukc,0.14645460289508208
799,Rnux3rCLdmI,0.1466013226758417
800,6fWXqCWuU9Y,0.14756475771624758
801,Lm4oeMdqOgw,0.14789580352082252
802,N6ERAg1EKcc,0.1480424071668574
803,GvJxJf4m6_M,0.14811452629710842
804,hhk7A9gJcu8,0.14820523726996712
805,vigHVj40dO4,0.14862749467206265
806,jM3Buw2Kidk,0.1488339200344078
807,l7gWFOa7FnI,0.1489141175179743
808,2AE847UXu3Q,0.149149686932346
809,x8AR0FD5Jqo,0.14922233264479826
810,En9FemmDusk,0.14929567448385714
811,udpVICVTQrQ,0.14968520506911165
812,5y9Lw8--ulU,0.14996502243699122
813,uLeJBFypCHE,0.15001348279979967
814,E22gU_8tafI,0.15002374028006404
815,hcFw88RcAbo,0.15062513174932599
816,fjN9Qe237bw,0.1508620346475804
817,5JVHUcOW0GE,0.15117721436959264
818,IoJoUIxzdac,0.15118038458020705
819,LGt_KpgXymU,0.1513497948654125
820,xunKd050v7U,0.15237623045966103
821,DhgdEfKAvO0,0.15237843153317734
822,E3UJv-NC1E8,0.1541752314777248
823,N2hi_TNBk94,0.1542130697903648
824,P6Z-7k-erfc,0.15441357803964592
825,8iTz6Jy3lJg,0.15552024602784575
826,olBh9KMAHMQ,0.15585568131524924
827,xSWpGhhM1H8,0.15594749057337953
828,Sul7NDmB5HM,0.1559627294514316
829,UFVeN-ThOwU,0.1560005559456022
830,isGfZVCL4gE,0.15615317991785588
831,sODu6d-3zAQ,0.15709093466047752
832,twJ2uE1GS2I,0.15761386380397682
833,ekbZecn088U,0.15779248493679926
834,9dSOQrpovQI,0.15835853191218585
835,hCJTKVzkYFE,0.1585255508165324
836,iq0h4m3I8hY,0.15932576803048734
837,1nltPeGC5ZQ,0.15957379910614164
838,xbcP38aF5Ok,0.15998315218849685
839,NHznDFD3V3k,0.16070242649365624
840,fgIJnjuMyoc,0.16081316792694908
841,WuO75Sb0Kgg,0.1613917138277979
842,YeikEC85CGk,0.16151174641747967
843,qW926_opnTE,0.16188599052026992
844,1imA9vLRd3k,0.1618914759866935
845,BgAiDS4fF_I,0.1619857992619277
846,GoFV8lTD4ug,0.1622177019114988
847,LAZHNzFbDNY,0.16222618779417072
848,Ey-0Q6VNJaY,0.163065658209339
849,o3yvGAz5IJ8,0.16323838193263074
850,8Q-P5KEvXN0,0.1635314419694279
851,6czh95dpwAA,0.16455128146272852
852,CCRPXH8ui-s,0.16466912336084694
853,uBmUiouilQY,0.1649658689905194
854,nzjivjnk2Ac,0.1649754557344047
855,eaI8My4pGq4,0.1653887840851988
856,vw065HaGq3I,0.16555950387986204
857,WEjMCo8OfjE,0.16556622524506573
858,je5KvCND9xo,0.1660177069186512
859,ujltXvkQK_g,0.16626186071035565
860,lrlUN65DM8c,0.1664080389187688
861,yw1IZdbEzck,0.16663737751198285
862,I91LmNcwN4Y,0.16670426540743077
863,AH4v5vqsUlc,0.1669450625733097
864,xpKAvKrrBDs,0.16735348311732592
865,B0cb0B90Ubg,0.16746072568716844
866,Xjw9vUwILOE,0.16767364846506796
867,5Y1AJsAE9UE,0.1677123695305818
868,84OwFujqHyw,0.16788044517516454
869,JFBd-R1YuXY,0.16808674981867858
870,W1FmiUTYt3I,0.16834664588447737
871,UPfQNZl0_dg,0.16849373283870828
872,94q8YdJoPUw,0.16858498818122247
873,vjUx3k63oZI,0.16859199728546576
874,YuuWL4EK7Q4,0.16878874811660075
875,3G9zc_SEOHM,0.1694873294890836
876,5OWJ7WqKWMU,0.1695573666281506
877,oO1g33vi4hg,0.1701883537825027
878,dWJIJM3qmyQ,0.1701888678182123
879,K5v9-h2S5pw,0.17033462222341308
880,EFEI0-awheU,0.170449042430858
881,ReKUs0km4X8,0.1708613505208782
882,clSku91LoQQ,0.17095622552772832
883,-DzTAnE1t3w,0.17107237255974878
884,jxk6KOLu5kU,0.1714262738458124
885,43R60vMRook,0.17148408725852812
886,Nj_rPQwzllA,0.1716086353068463
887,mjKcoY18QG0,0.1717635985290962
888,_7XW-BFK_ZY,0.17178195558832465
889,GuwWFip-AF0,0.17253902237459326
890,sfCfrWpHpu0,0.17280039161304497
891,6f1HnAlpphA,0.17284025826335636
892,73LjSLUZGZc,0.1733128580874848
893,WCChCrg9eZU,0.17334377850453314
894,VaT3qsoHPQ8,0.17347398766525488
895,74AJ-1e1qGA,0.17349212184274382
896,JxbmHo84AC4,0.1737365367022465
897,Ujgmih4OtMs,0.17378597277628172
898,QwnUZ-5JaOM,0.17427291257056632
899,QgjNH6sAziM,0.1744065438839984
900,E3IP4Y8e_ho,0.17447905993878707
901,OMRu1rPRBHo,0.1746004112187547
902,J27dBmSpRW4,0.17487103585919347
903,-u2zAMnrCC4,0.17488459070975523
904,ai80XIxFqqg,0.1752636197112295
905,VUlsdTzaKV4,0.1753437392186108
906,0AbJgWxIYVI,0.17557949420264468
907,oyLTgy93soQ,0.17669256120233923
908,7GOPv-XegSc,0.17708721421074322
909,cROJALtLB1k,0.17732539073514825
910,vrwJEvpeHyM,0.17734840402027646
911,TIjwhYSIRgg,0.177985502384528
912,2icoQWmbocU,0.17828550193984122
913,MjRsR_7ECi8,0.1784204863285973
914,7ZbH4vHTmVs,0.1787585018990759
915,NCvNIKw4EZ4,0.17916238063314333
916,3HYQV_zu2RA,0.1796128626669271
917,EEMGyhO3OVI,0.17967917137751066
918,cIKAwgMLKw4,0.1798851554871592
919,a1WhnMcTbrY,0.18021869325952672
920,GV_BDNmUiLY,0.18059432702710904
921,Pfc7KbwqdYk,0.18098563086795888
922,6vylz7u_tHw,0.18114438387822202
923,UkA6pgt29VI,0.18144670524712772
924,IjULOynkK5I,0.1815031456274448
925,kpAwQpA1nPs,0.18189204228381184
926,lAN2pe1lW-o,0.1819926183708622
927,TMGG5x-UQ2s,0.18306668648017382
928,yDH9iAn82Q8,0.18357403054241894
929,j7hSNqcWIO4,0.1839275725679604
930,j0JsoWxrGh0,0.18436958284500546
931,NGk3v4sKqdg,0.18588302601449713
932,GX1EjqXAszM,0.18601893164374628
933,-voGnJbk3CI,0.1860563163868803
934,IEqnfSiCIXc,0.18616577740891752
935,0w-3O0ZOQFQ,0.18632300020045925
936,td15Nx9J0a4,0.18662503729458083
937,0PS48XWOsKA,0.18709819525059385
938,3abD7z6vRPM,0.1875635134944154
939,R3HC-IAZVZg,0.18796099565494867
940,spZ_RrpyNJw,0.18850982568548327
941,MtFX7uTHwFQ,0.18855889531651499
942,gdYr4E3qobI,0.18903261521901155
943,3bi2XM3scQA,0.18909484434418766
944,I2Y-5EEXAE0,0.19003315206595545
945,uM3RiCL0g2U,0.19017091813795872
946,L0Fdx2r3qA8,0.1906732573204591
947,AFtFitXAFks,0.19087926253643936
948,2r7qhNGm44I,0.19174891910520858
949,Nq3b9OReeEI,0.19225003012692282
950,NbO4k5EtU4Y,0.19261865035007172
951,siGEHA6fs80,0.19270864919879843
952,6rOmYOU7748,0.19288938138278014
953,Jh07fhoPWEI,0.19344644650383805
954,bY-4XBIGiwI,0.1935585096905356
955,pnEYhDVXVJ0,0.1936815268020693
956,e4bcTIoiMIk,0.1937824445900547
957,e9AsyRGUzTc,0.19382402398297027
958,zufK6CufVhA,0.194002647073213
959,OjV4UScwkU0,0.19419897399375075
960,QOuNt8YH3Rk,0.1950039821609385
961,gzs6VcYc0OI,0.19537003269795006
962,vmUbGiOyUbU,0.1954017515706257
963,dfjl7sS1IGo,0.19546238278691555
964,ZojEQYIV_o8,0.1955040344959871
965,inFPa4wxOwQ,0.19607012184212547
966,RL4V-Sx619M,0.19646202714657293
967,ssktVpcv9WI,0.19679390716896153
968,2Jr1K1wBKfQ,0.196979483308241
969,NNfAlym-xh8,0.19727475871445402
970,XIMi2oydVB8,0.1977637262191618
971,MdrK2uQ-GvA,0.19792861128862743
972,CMTiL1ctmDs,0.1979548291633333
973,0V8mzi_89Fw,0.19900399129577473
974,eic6dpU0ytM,0.19938422128641886
975,_8HTgaTPFRo,0.200024047168863
976,5O9myPtSriI,0.20013515999155249
977,6DzBNkTen1g,0.20026454130555
978,zg6BRB4a3Fo,0.2011062410454955
979,NURr5XJcwFs,0.20170063909710403
980,XEriJg8cW4g,0.20191928500142717
981,V4cYhOQ6Pfs,0.20197941733220873
982,mlNP3uaTB3Q,0.20205637613761535
983,w3N0Pyz2-m0,0.20436668248689868
984,2q_4I3ae0J4,0.2047024070046436
985,HzSCfBOefA4,0.20500816902347233
986,1sTTv-XC-RA,0.20511111111111102
987,pKFBr0pMn7I,0.20512222777895378
988,ZLmoqxkCJL0,0.20580378833996055
989,gIf0VWXI_DY,0.20584277860086136
990,SipyRTPgdfY,0.20584665660240223
991,FARJEomZRrc,0.20674668979651945
992,JfifgnVgJEU,0.20677074319149838
993,3JcvtncHhLw,0.20677632554800132
994,5rw6n16ILgY,0.20691845570173897
995,QTPz2j16KFk,0.2074618280468966
996,IAj0JIDDaOQ,0.2075867465836359
997,BkjWeWUwG0A,0.2081597774766387
998,C03QJbrKzaw,0.20853633317180864
999,vwpaEsh0-1U,0.20853795831030522
1000,Ff8QLpH5T1c,0.20857346045596076
1001,wONwHYy59Tc,0.20908873287563234
1002,HuUIIKA3o_A,0.20967238152294387
1003,I9NukwdINyY,0.2096846343481196
1004,oNrWO_VQQbk,0.21008837579190717
1005,X0UmqVLOAK0,0.21022834715041497
1006,xzQRc682Isc,0.21029950292523295
1007,9VRLj4IfUzY,0.21052420460860213
1008,9elfMU_LRKc,0.21070081546686356
1009,WGEKoGRIJGk,0.21164921189436234
1010,fG0nn2IVdDM,0.21221608647156606
1011,w0d32MVTY9Q,0.21260723193809003
1012,DgJ-GG1Agyw,0.21288568077602135
1013,KWhXvv1WtFM,0.2129087136984211
1014,PAGuZzrzSO4,0.21323931732238857
1015,Mno1JV_6y_M,0.21421364081179015
1016,j4Ru2L4u0Qk,0.2143103209804458
1017,ZGL-PmMopeM,0.214507323610496
1018,ywWHBghVyJ4,0.21490525248737694
1019,nKBjM-kdeeI,0.21514448449967583
1020,wmrrBnxbHjk,0.2167599734176107
1021,ix40OdQd7iE,0.21709209693820614
1022,l9HcwQPNvWo,0.21810634228624115
1023,v0cihSAXQbI,0.21847314424488487
1024,uaBTWbu0jps,0.21882582136974343
1025,WtNvqSFTgxI,0.21917263596527736
1026,hxbp-zM5JPQ,0.2196724784404638
1027,lVu-4SKcb4c,0.2200078124999999
1028,WqDep-4l0yc,0.22021580084022763
1029,SnZnAVuMn4M,0.22110472951132215
1030,4OIkfJ_IkpA,0.22148952693101406
1031,Qnr73D2zIjU,0.22149916132026085
1032,jVoj7XaUoU8,0.2218181034933705
1033,QMHF20eV9N0,0.22195425743412703
1034,iSJ87SnNLPc,0.2223881845163541
1035,-M-Dr6HqDhU,0.22251734279645405
1036,bYUmtLBL7W4,0.22279755663986128
1037,_MWyhJS4KbM,0.223378709320923
1038,wUvC0TXK1PM,0.22347556154456266
1039,XH-YlSbgxkY,0.22368229143992543
1040,_KOVk8iGbrA,0.2237454038350384
1041,yRgei7gpr-I,0.2239373177906116
1042,C-6kvesNmU4,0.22523520226761692
1043,FmaW2KK4wWU,0.2254179177282488
1044,kWN4zFblj6o,0.2254304900141876
1045,7vgokK5_Pvc,0.2268182867504323
1046,GfiqDJA-qqU,0.22691808131577146
1047,LdDB7xXXHQM,0.22736542857096587
1048,iDhzxzLmwoI,0.22761877928652904
1049,uyGxlvak-Bg,0.2278237929249041
1050,AqTZd5HZKNI,0.2284232753777623
1051,IaT8-cA_AVU,0.22842335530122188
1052,ibWb6iRQiD4,0.2286905191592808
1053,sGUkc9ajgiU,0.2287874237784439
1054,rMZtiiLAqoY,0.2290147305771936
1055,6WQSZekz8vQ,0.22998419469937267
1056,bvnXdr-Hre4,0.23015186711905947
1057,9XjHgUP5QW0,0.23059256177061213
1058,Ez7s36AwgLk,0.2314185817131129
1059,Wt7Ca_mHbL0,0.2314558240154117
1060,R8WbSI3m1lI,0.23147094473047444
1061,CNdCnkKhitI,0.23154184234652678
1062,rulzKikXMHo,0.23191898192840824
1063,U1nvAxorOPQ,0.23238789219281028
1064,wwh94C7NB1I,0.2328450662600966
1065,enASD1KDX24,0.23298481735262186
1066,cyXWvxVt8qE,0.23321048901578734
1067,uDpLB-JDjEA,0.23321818204869246
1068,Dx4LpX-X9JY,0.233957999957145
1069,QacSWR8c-8Y,0.2339726625095718
1070,lnHdEtuXU8w,0.2340096280370943
1071,ufBz1xfqQoM,0.23401451510334273
1072,cZWgq6ATrRI,0.23436319651979043
1073,6VT2jBflMAM,0.23559982061731433
1074,xXj-oQm-NbE,0.2356554922020946
1075,7tDDXbiQ8AI,0.23652550219547025
1076,o8ja3mhecQI,0.23743343049055396
1077,oRtMsdNQ1LE,0.23744005815261424
1078,c1RR1cmS9LU,0.2376373241931451
1079,H0l29-F7Edg,0.23772790548471984
1080,PwyvQ3BKziA,0.23779467122566694
1081,4mlA78hn4mY,0.2378811296803769
1082,CYPfbnL0bCI,0.23811716599301763
1083,we6Ddq1ABcQ,0.23834957749965033
1084,1PQiq8zajCE,0.2390751397482462
1085,XELYXH6fqeA,0.2394576273762448
1086,CGIrDfEP5lE,0.2395139942231598
1087,pev7rvOE8eM,0.2395244580376516
1088,Q-fUXywUo7o,0.24024756384971935
1089,Qhs0AjFvcOA,0.24047221257775517
1090,CQocaUwWcQI,0.24050419389920885
1091,GNg5kjnJlOE,0.2407248700829365
1092,KNLGluuewIU,0.24261302015502456
1093,VFqkLp5mzBM,0.242666637236485
1094,txyXUXWybt4,0.2428722513252388
1095,W8ayZca_fAY,0.24329458051876493
1096,WglqrQ9uR-A,0.24425107363123758
1097,mzVJHw9Jrb4,0.2446822773796128
1098,kaRZaCGzNzw,0.24527800683128062
1099,eCh_SqpkjtA,0.2454242424242425
1100,s69uPXLvzIg,0.24568093424853715
1101,_Zq8ugolzlA,0.24574368668275348
1102,EDkYPikPWW8,0.24582754095351278
1103,9Xrw-WOipSI,0.24593882185881766
1104,s0swzu1jIpc,0.24612745553770163
1105,OD4MrhX85-M,0.24670709409749345
1106,A8KtrGjBodw,0.24690025731633375
1107,3fyR5F18WKg,0.24774806716337325
1108,UCzKdpP9sLE,0.24789600283867458
1109,SaG9e90z1j8,0.24901693178428488
1110,r5mwKEhEsHA,0.2499601866164583
1111,QV4E2B0AdGw,0.25018510764148666
1112,a0Zlu4AvdnI,0.2505327116530775
1113,BS9UPqgR89E,0.2506070598210715
1114,dDN37ufNu84,0.2514467258176605
1115,aGKySEwCMnI,0.2519075503612788
1116,Lwy92HbuZII,0.2520151846704418
1117,ZY8UyWtoMWg,0.2525079406708066
1118,zPV8s8ZuLBY,0.2531160888529441
1119,MlnK2sa7mm4,0.25405794152488687
1120,7eR0DyDg7wQ,0.2541201179301062
1121,1ebIpLiTCvw,0.25464915156907975
1122,lW4OZ8eP3ns,0.2551437381179035
1123,YNQphOFqDOA,0.25611144682010367
1124,Mpph0kFsyZ0,0.25616554647341144
1125,RxXBMgsu6uU,0.2565060056365035
1126,cyznGwlE9hM,0.25665378446625764
1127,ncXZIWMNKZQ,0.2569327941755993
1128,igrjxhf0XyY,0.257550671539678
1129,Rokj1EIAHHk,0.2584098401008814
1130,f7ndXtwTep0,0.25853424827022325
1131,gOniW-yEZ0k,0.2590082088563593
1132,Cx3QGeQu7xM,0.2592003785501787
1133,sUL9HAplalo,0.2593642579649875
1134,K8XNOs0AwaE,0.2594722060816446
1135,Pv6oIFroaCQ,0.2600096184568995
1136,rqmi-DjYp0U,0.26004377787434985
1137,ZBAQx9DxYTo,0.2603114113486629
1138,KU8VVtam3ig,0.2606429643124329
1139,X6CpfuJLx0U,0.26066666666666666
1140,jLcYOkRvdic,0.2611780715017915
1141,41LaEr0i2Dc,0.2623804272545155
1142,j5M9l0qxwnU,0.262582577185844
1143,QOMvNgo6CQ4,0.2633293744463022
1144,Gfsk28SzgXk,0.26360991243597903
1145,YAhHfaXnpKg,0.26420264879753597
1146,-SCRtjT7dto,0.264335421769245
1147,ddLFSNa3ci0,0.2644573785080726
1148,RiF_iAc0keQ,0.2648769291025803
1149,plE3KNmuwj4,0.2649588444720773
1150,eyBSKNXo6Vo,0.26518383442022575
1151,-uR5-jYe0Ag,0.26533554640815615
1152,eXMF6Skt2To,0.26609510295976524
1153,tAEGMVLn0wk,0.2677955102616594
1154,2VoWT4gnQDg,0.2678280378861676
1155,kgvbU_3jEy8,0.2686781349577805
1156,Sd08rsPTroE,0.2688165874426668
1157,axzmwzPQ134,0.2688457450394091
1158,zPu3JBSPa94,0.2694594025605624
1159,ERGoTBC8NkA,0.2698598981775994
1160,PoamN_DEInI,0.27037709925038383
1161,bJ6SpcLM7GE,0.27041441661426735
1162,hfBTv5b_Cok,0.27296027379878424
1163,tBFX7g605Go,0.2737340595965226
1164,eH8PT9fzbqU,0.27378822138667314
1165,GBFRHM7i-NQ,0.2738453814098814
1166,lZ6zN5Q447M,0.2748626723787812
1167,tlgEi4bU9Fc,0.27486734228693976
1168,2XOTxAZZhsQ,0.2755254377810356
1169,mkEME_iWi9o,0.27601831848596997
1170,87pCIcWgwVM,0.2766088559184445
1171,vKC23-I4pBc,0.27729740634165223
1172,uBPWqgUiQWA,0.27776581123476213
1173,6Yn2U58qxPs,0.2779384284052822
1174,2VTEseqA5SA,0.27804624331059075
1175,hJf7uOUiEFo,0.2781224208328471
1176,3VAq3wYxnMs,0.27837870610637516
1177,t0y6dkIwEvc,0.27909688227247614
1178,RHtpBRwZ9hM,0.28001607613185137
1179,OS-h1xzAZno,0.2803182054352102
1180,IxaoK4TbALQ,0.2805067638170856
1181,1y2aqd5HQlU,0.2808071313465131
1182,vGKdr_au240,0.2814229138639592
1183,NLuNMeYBeoc,0.2817480820782159
1184,xlr_sSnttZo,0.2826395900197925
1185,jExOw6W1I3E,0.28420452818930586
1186,vlqrUu4gi0Q,0.2842199653031689
1187,2oizmWFx4PA,0.2861614976659637
1188,IZx-EMbylmM,0.28629040883682555
1189,3ohvA6Raf4w,0.28637602488726915
1190,fKy5rh-SoTM,0.2869517632105742
1191,hPV-Z73KXak,0.28712624000825193
1192,kWdIYqh6kEo,0.28743908724292455
1193,Ja8QImLWYII,0.2879229686751075
1194,movzxpiGX8k,0.28916315102737644
1195,fOgfpA9MTOQ,0.28918677849400887
1196,G8gTBLLf8Bo,0.28973210141241995
1197,UgSLUt8X1Lc,0.28981478636700875
1198,swbCsf51XVg,0.29086626528193094
1199,6QrVxwNUbBk,0.2912100483076961
1200,-UWE4jXuLoo,0.29135060471544466
1201,xwSHzGCP6iA,0.291416288078902
1202,12v5k4Z8lAE,0.29163655221133666
1203,RGMSc1tfkzA,0.29200415078902736
1204,Yz7FjWlA6U4,0.2922379002906586
1205,pXyT_AybrQ8,0.2922733671896564
1206,yG4C_s7ItA4,0.2923609475825572
1207,quoyW7FZqdI,0.29251037019133636
1208,xmW27Mi-jbg,0.2931848358930041
1209,8nQGd6hiduA,0.29412658900668137
1210,uElCsF1fOgE,0.29424090386527907
1211,tMM166j4YEw,0.29488484190824127
1212,yjazHd6a5SQ,0.29505816620613806
1213,79FMLEeVp7Q,0.2952242660365591
1214,ennVaOEePHk,0.2959545286482169
1215,8Ny9NjNpQQA,0.2960985765615097
1216,GKBYgS99oiI,0.29625322969487866
1217,Vn4wrgBpgP8,0.2964815444752042
1218,WXST-TXQjoU,0.29675109345132455
1219,-hEr3ydGyoM,0.2972126657607587
1220,Ck-9AHZNkq4,0.29722984242915024
1221,q5tYHwZLRYU,0.2972453873685652
1222,rXwSSTGmvb8,0.2973172446472876
1223,iWSKl7vOd2s,0.29742649026535467
1224,XlEmG7nM0jw,0.297481359136829
1225,CtQ25XC45As,0.2977442459923754
1226,s9MNW35YCMw,0.29782916079591515
1227,nMFEEBtIu-Y,0.2981313349203398
1228,K6Tm5xHkJ5c,0.29881597349756583
1229,u6f9COsww0w,0.3004175067812726
1230,FLImHIKzzm4,0.3011345414427405
1231,YZvdzvM-124,0.3012489243220803
1232,j9QPrMZuegY,0.301956464080525
1233,7p99ez6MEeo,0.3023772393482945
1234,G8dCenteoT0,0.3024119619468651
1235,ez9pf35BMtc,0.3024397862891441
1236,hvy_V1EWKEI,0.30297169097925347
1237,RD7AUdgtchE,0.30370798017422856
1238,sWQ65uwxXbA,0.30441161469314515
1239,Yi3xUQcaOnE,0.30449104273804734
1240,RjZ7jJBE1Qw,0.30458072130771036
1241,fUa3pwpNZ6I,0.30464982513579875
1242,bJ5YjjFLGyA,0.3061600252090303
1243,orwTrxIwCpo,0.30649525771496156
1244,pgff9mC5y3s,0.30659224140640917
1245,4cqesj6HwTU,0.3070859314605297
1246,tghS4UnuWzk,0.30728396771919453
1247,v6Ui5kgi2OI,0.3076822447260748
1248,Mz-yz0fQ_Hk,0.3084387330582555
1249,3OXh6OV2Zrc,0.3084617753053205
1250,ZYPKueJon34,0.30861230977869236
1251,RzMKERQ9vOU,0.3093666097129587
1252,079MEwdDNjg,0.3114614169398109
1253,cT4EquMmRiw,0.31152559883662956
1254,eLJYFoCx-gc,0.3119110528348944
1255,yToUeIIlkOg,0.31201131415343947
1256,bI1L2D_erOY,0.31201155472391334
1257,A80eMz7rJUM,0.3120117084972383
1258,TFIlTCvL4oQ,0.3120118429867911
1259,0ZXc2fEDgg8,0.312012021153633
1260,EbBlHnunlSI,0.31201494749448655
1261,1mYtNMDFyXQ,0.3120158737834016
1262,cxDPCkefl1A,0.3126574596478816
1263,gl_0jjJBUkc,0.3132630514739187
1264,2oc0OBWkYfg,0.31365275208488114
1265,oAJlaJ8xcwY,0.3152868422796084
1266,7hfaWQgcDyo,0.31567266245541753
1267,J4rzLO4u_pI,0.31839421090984765
1268,TRXLUcm2CuQ,0.31926265802046777
1269,0uOMJSUza68,0.31952927875003234
